id,name,category,region,status,reason,image_url,image_source,source_title,url_title,score,non_food_keyword,prev_url,prev_title,prev_url_reachable,license,flags
338,Mutton Seekh Kebab,Curry & Kebab,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/f7/Mutton_Seekh_Kebab_getting_grilled.jpg,Wikimedia Commons via Openverse (Mutton Seekh Kebab getting grilled ★),,Mutton Seekh Kebab getting grilled,1,,https://upload.wikimedia.org/wikipedia/commons/f/f7/Mutton_Seekh_Kebab_getting_grilled.jpg,Mutton Seekh Kebab getting grilled,,by-sa,probe-ratelimited
335,Mutton Shinwari,Curry & Kebab,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,,,,,no-candidate
376,Mutton Yakhni,Curry & Kebab,Azad Kashmir / Gilgit-Baltistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Awadhi mutton biryani ★),,,,,,,,,no-candidate
445,Mysore Pak,Dessert,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/ff/Mysore_pak.jpg,Wikimedia Commons via Openverse (Mysore pak ★),,Mysore pak,1,,https://upload.wikimedia.org/wikipedia/commons/f/ff/Mysore_pak.jpg,Mysore pak,,by-sa,probe-ratelimited
967,Naan,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (File:Amritsari Aloo Naan Thali.jpg ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/c5/Naan_shiva.jpg,Naan shiva,true,by-sa,prev-url-available;prev-url-reachable
814,Naan Khush,Bread,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/01/Amritsari_Aloo_Naan_Thali.jpg,Wikimedia Commons via Openverse (File:Amritsari Aloo Naan Thali.jpg ★),,Amritsari Aloo Naan Thali,0.5,,,,,,probe-ratelimited
815,Naan Roz,Bread,Punjab,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (File:Amritsari Aloo Naan Thali.jpg ★),,,,,,,,,no-candidate
364,Namkeen Gosht,Curry & Kebab,Balochistan,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Saloonay Chawal With Aloo Gosht ★),,,,,,,,,no-candidate
768,Noon Chai,Drinks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Noon Chai ★),,,,,https://upload.wikimedia.org/wikipedia/commons/0/0c/Noon_Chai.jpg,Noon Chai,false,by-sa,prev-url-available;prev-url-unverified
1495,Oatmeal (Milk),Breakfast,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
130,Okra,Vegetable,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Hong Kong Okra Aug 25 2012 ★),,,,,https://upload.wikimedia.org/wikipedia/commons/9/95/Hong_Kong_Okra_Aug_25_2012.JPG,Hong Kong Okra Aug 25 2012,false,by-sa,prev-url-available;prev-url-unverified
43,Okra / Ladyfinger,Vegetable,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/0f/Arka_anamika_okra_bhendi_ladyfinger_seeds.jpg,Wikimedia Commons via Openverse (Arka anamika okra bhendi ladyfinger seeds ★),,Arka anamika okra bhendi ladyfinger seeds,1,,https://upload.wikimedia.org/wikipedia/commons/0/0f/Arka_anamika_okra_bhendi_ladyfinger_seeds.jpg,Arka anamika okra bhendi ladyfinger seeds,,by-sa,probe-ratelimited
120,Onion,Vegetable,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,"Wikimedia Commons via Openverse (Birthday party thali - Pulao, chana dal, pork with potato curry, pork stir-fried with lai sak mustard greens and onion, crispy potato fries, brinjal dipped in besan batter fry, green chutney, and mango achaar ★)",,,,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Mixed_onions.jpg,Mixed onions,false,by-sa,prev-url-available;prev-url-unverified
105,Onions,Vegetable,Balochistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/a2/Mixed_onions.jpg,Wikimedia Commons via Openverse (Mixed onions ★),,Mixed onions,1,,https://upload.wikimedia.org/wikipedia/commons/a/a2/Mixed_onions.jpg,Mixed onions,,by-sa,probe-ratelimited
1450,Orange,Fruit,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/4/43/600px_horizontal_Black_Orange_HEX-FF8A00.svg,Wikimedia Commons via Openverse (File:600px horizontal Black Orange HEX-FF8A00.svg ★),,600px horizontal Black Orange HEX-FF8A00,1,,https://upload.wikimedia.org/wikipedia/commons/4/43/600px_horizontal_Black_Orange_HEX-FF8A00.svg,File:600px horizontal Black Orange HEX-FF8A00.svg,,cc0,probe-ratelimited
1277,Orange (Malta),Fruit,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (File:600px horizontal Black Orange HEX-FF8A00.svg ★),,,,,https://upload.wikimedia.org/wikipedia/commons/4/43/600px_horizontal_Black_Orange_HEX-FF8A00.svg,File:600px horizontal Black Orange HEX-FF8A00.svg,false,cc0,prev-url-available;prev-url-unverified
786,Orange Juice,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/69/Orange_juice.svg,Wikimedia Commons via Openverse (Orange juice ★),,Orange juice,1,,https://upload.wikimedia.org/wikipedia/commons/6/69/Orange_juice.svg,Orange juice,,cc0,probe-ratelimited
1227,Pakora,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Aloo Pakora ★),,,,,https://upload.wikimedia.org/wikipedia/commons/c/cc/Pakoras_in_Jaipur.jpg,Pakoras in Jaipur,false,by-sa,prev-url-available;prev-url-unverified
155,Palak Chawal,Rice,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/6/69/Palak_Paratha.JPG,Wikimedia Commons via Openverse (Palak Paratha ★),,Palak Paratha,0.5,,,,,,probe-ratelimited
1230,Palak Pakora,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Palak Paratha ★),,,,,https://upload.wikimedia.org/wikipedia/commons/4/47/Palak_Pakora.JPG,File:Palak Pakora.JPG,false,cc0,prev-url-available;prev-url-unverified
1479,Palak Paneer,Sabzi,Common Across Pakistan,MISSING_NO_CANDIDATE,no image and no source,,,,,,,,,,,no-candidate
838,Palak Paratha,Bread,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Palak Paratha ★),,,,,https://upload.wikimedia.org/wikipedia/commons/6/69/Palak_Paratha.JPG,Palak Paratha,false,by-sa,prev-url-available;prev-url-unverified
972,Paneer Naan,Bread,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/c/c6/Butter_Naan_With_Paneer_Butter_Masala.jpg,Wikimedia Commons via Openverse (Butter Naan With Paneer Butter Masala ★),,Butter Naan With Paneer Butter Masala,1,,https://upload.wikimedia.org/wikipedia/commons/c/c6/Butter_Naan_With_Paneer_Butter_Masala.jpg,Butter Naan With Paneer Butter Masala,,cc0,probe-ratelimited
1234,Paneer Pakora,Snacks,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/8/89/Preparing_Paneer_Pakoras.jpg,Wikimedia Commons via Openverse (Preparing Paneer Pakoras ★),,Preparing Paneer Pakoras,0.5,,https://upload.wikimedia.org/wikipedia/commons/8/89/Preparing_Paneer_Pakoras.jpg,Preparing Paneer Pakoras,,by-sa,
982,Paneer Paratha,Bread,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/3/3f/Awadhi_palak_paneer_paratha_dahi.jpg,Wikimedia Commons via Openverse (Awadhi palak paneer paratha dahi ★),,Awadhi palak paneer paratha dahi,1,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Awadhi_palak_paneer_paratha_dahi.jpg,Awadhi palak paneer paratha dahi,,by,
1222,Paneer Samosa,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Butter Naan With Paneer Butter Masala ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/17/Lahore_Tikka_House_%283%29_-_Karahi_Chicken.jpg,Lahore Tikka House (3) - Karahi Chicken,false,by,prev-url-available;prev-url-unverified
1241,Pani Puri,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Pani Puri - Perfect Street food ★),,,,,https://upload.wikimedia.org/wikipedia/commons/f/f1/Pani_Puri_-_Perfect_Street_food.JPG,Pani Puri - Perfect Street food,false,by-sa,prev-url-available;prev-url-unverified
1043,Pani Puri Chaat,Snacks,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/f/f1/Pani_Puri_-_Perfect_Street_food.JPG,Wikimedia Commons via Openverse (Pani Puri - Perfect Street food ★),,Pani Puri - Perfect Street food,0.67,street,https://upload.wikimedia.org/wikipedia/commons/5/5c/Crispy_Pani_Puri.jpg,Crispy Pani Puri,,by-sa,non-food:street;probe-ratelimited
1443,Papaya,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (California Papaya ID ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/3a/California_Papaya_ID.jpg,California Papaya ID,false,by-sa,prev-url-available;prev-url-unverified
1270,Papaya (Papeeta),Fruit,Punjab,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (California Papaya ID ★),,,,,https://upload.wikimedia.org/wikipedia/commons/3/3a/California_Papaya_ID.jpg,California Papaya ID,false,by-sa,prev-url-available;prev-url-unverified
802,Papaya Shake,Drinks,Common Across Pakistan,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/3a/California_Papaya_ID.jpg,Wikimedia Commons via Openverse (California Papaya ID ★),,California Papaya ID,0.5,,https://upload.wikimedia.org/wikipedia/commons/e/e7/Zombiecocktail.jpg,Zombiecocktail,,by-sa,probe-ratelimited
472,Papri,Dessert,Punjab,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/1/1b/Bhalla_Papri_Chaat_with_saunth_chutney.jpg,Wikimedia Commons via Openverse (Bhalla Papri Chaat with saunth chutney ★),,Bhalla Papri Chaat with saunth chutney,1,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Bhalla_Papri_Chaat_with_saunth_chutney.jpg,Bhalla Papri Chaat with saunth chutney,,by-sa,
1239,Papri Chaat,Snacks,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Bhalla Papri Chaat with saunth chutney ★),,,,,https://upload.wikimedia.org/wikipedia/commons/1/1b/Bhalla_Papri_Chaat_with_saunth_chutney.jpg,Bhalla Papri Chaat with saunth chutney,true,by-sa,prev-url-available;prev-url-reachable
977,Paratha,Bread,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Tapenade and green olives on aloo gobi paratha - Massachusetts ★),,,,,https://upload.wikimedia.org/wikipedia/commons/4/41/Lachha-paratha.jpg,Lachha-paratha,false,by-sa,prev-url-available;prev-url-unverified
317,Paya Nihari,Curry & Kebab,Sindh,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/5/5c/Gosht_Paya_Nihari.jpg,Wikimedia Commons via Openverse (Gosht Paya Nihari ★),,Gosht Paya Nihari,1,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Gosht_Paya_Nihari.jpg,Gosht Paya Nihari,,by-sa,probe-ratelimited
485,Payasam,Dessert,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/d/db/Paal_payasam.JPG,Wikimedia Commons via Openverse (Paal payasam ★),,Paal payasam,1,,https://upload.wikimedia.org/wikipedia/commons/d/db/Paal_payasam.JPG,Paal payasam,,by-sa,probe-ratelimited
1349,Peach (Aaroo),Fruit,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/0/0f/Karlie_in_Peach_-_Paris_Haute_Couture_Spring-Summer_2012.jpg,Wikimedia Commons via Openverse (File:Karlie in Peach - Paris Haute Couture Spring-Summer 2012.jpg ★),,Karlie in Peach - Paris Haute Couture Spring-Summer 2012,0.5,,https://upload.wikimedia.org/wikipedia/commons/0/0f/Karlie_in_Peach_-_Paris_Haute_Couture_Spring-Summer_2012.jpg,File:Karlie in Peach - Paris Haute Couture Spring-Summer 2012.jpg,,by,probe-ratelimited
651,Peach Juice,Drinks,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/3/3d/Florina_Peach_Juice_250ml.png,Wikimedia Commons via Openverse (Florina Peach Juice 250ml ★),,Florina Peach Juice 250ml,1,,https://upload.wikimedia.org/wikipedia/commons/3/3d/Florina_Peach_Juice_250ml.png,Florina Peach Juice 250ml,,cc0,probe-ratelimited
1457,Pear,Fruit,Common Across Pakistan,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Prickly pears),,,,,https://upload.wikimedia.org/wikipedia/commons/9/9e/Prickly_pears.jpg,Prickly pears,false,by-sa,prev-url-available;prev-url-unverified
1284,Pear (Nakh),Fruit,Punjab,LIKELY_WRONG,no title/name token overlap; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/9e/Prickly_pears.jpg,Wikimedia Commons via Openverse (Prickly pears),,Prickly pears,0,,https://upload.wikimedia.org/wikipedia/commons/9/9e/Prickly_pears.jpg,Prickly pears,,by-sa,unrelated-title;probe-ratelimited
126,Peas,Vegetable,Common Across Pakistan,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/2/21/Les_Black_Eyed_Peas_en_concert_au_VIP_Room_Paris_3.jpg,Wikimedia Commons via Openverse (File:Les Black Eyed Peas en concert au VIP Room Paris 3.jpg ★),,Les Black Eyed Peas en concert au VIP Room Paris 3,1,,https://upload.wikimedia.org/wikipedia/commons/2/21/Les_Black_Eyed_Peas_en_concert_au_VIP_Room_Paris_3.jpg,File:Les Black Eyed Peas en concert au VIP Room Paris 3.jpg,,by-sa,
446,Peda,Dessert,Punjab,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/9/9c/Peda_Makers_of_Bokakhat.jpg,Wikimedia Commons via Openverse (Peda Makers of Bokakhat ★),,Peda Makers of Bokakhat,1,,https://upload.wikimedia.org/wikipedia/commons/9/91/Indian_Sweet_Dessert_Peda_in_a_white_bone_china_plate.jpg,Indian Sweet Dessert Peda in a white bone china plate,,by-sa,probe-ratelimited
1289,Persimmon (Amlook),Fruit,Punjab,GOOD,url reachable (200); title overlaps name,https://upload.wikimedia.org/wikipedia/commons/a/a6/Persimmon_0375.jpg,Wikimedia Commons via Openverse (Persimmon 0375 ★),,Persimmon 0375,0.5,,https://upload.wikimedia.org/wikipedia/commons/a/a6/Persimmon_0375.jpg,Persimmon 0375,,by-sa,
1140,Peshawari Chapli,Snacks,Khyber Pakhtunkhwa,MISSING_BUT_PREVIOUS_URL_AVAILABLE,image_source present but image_url NULL; Pass-1 URL exists,,Wikimedia Commons via Openverse (Chapli Kebab ★),,,,,https://upload.wikimedia.org/wikipedia/commons/9/96/Peshawari_Chapli_Kabab_by_Chef_Nina.jpg,Peshawari Chapli Kabab by Chef Nina,false,by-sa,prev-url-available;prev-url-unverified
1163,Peshawari Chapli Kebab,Snacks,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Chapli Kebab ★),,,,,,,,,no-candidate
329,Peshawari Chicken Karahi,Curry & Kebab,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Chicken Karahi in Pakistan ★),,,,,,,,,no-candidate
198,Peshawari Chicken Pulao,Rice,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (File:Bihari Style Pudina Chicken Pulao with Raita and Sabudana Cutlet.jpg ★),,,,,,,,,no-candidate
533,Peshawari Falooda,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Falooda big ★),,,,,,,,,no-candidate
535,Peshawari Gulab Jamun,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Gulab Jamun ★),,,,,,,,,no-candidate
536,Peshawari Halwa,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Singhara atta Halwa ★),,,,,,,,,no-candidate
534,Peshawari Jalebi,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (jalebi ★),,,,,,,,,no-candidate
717,Peshawari Kahwa,Drinks,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/ab/Kahwa_1.JPG,Wikimedia Commons via Openverse (Kahwa 1 ★),,Kahwa 1,0.5,,,,,,probe-ratelimited
532,Peshawari Kulfi,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Kulfi Faluda ★),,,,,,,,,no-candidate
695,Peshawari Lassi,Drinks,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Salt lassi ★),,,,,,,,,no-candidate
549,Peshawari Mithai,Dessert,Khyber Pakhtunkhwa,MISSING_NO_CANDIDATE,source present but no Pass-1 URL recorded,,Wikimedia Commons via Openverse (Shankarpali sweets mithai Western India 2012 ★),,,,,,,,,no-candidate
199,Peshawari Mutton Pulao,Rice,Khyber Pakhtunkhwa,GOOD,url reachable; title overlaps name; reachability UNVERIFIED (probe hit Wikimedia 429 rate-limit),https://upload.wikimedia.org/wikipedia/commons/a/a9/Chennuru_Mutton_Pulao_%2C_a_special_Rayalaseema_dish.jpg,"Wikimedia Commons via Openverse (Chennuru Mutton Pulao , a special Rayalaseema dish ★)",,"Chennuru Mutton Pulao , a special Rayalaseema dish",0.67,,,,,,probe-ratelimited
